"process","season","zone","rate","number"
"anaerobic-digester-annamox-l","shoulder","factory_assembly",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","factory_blades",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","hospital",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","multifunction",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","northDistrict",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","quality",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","reserved",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","residential",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","school",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","tech",0.00,0.00
"anaerobic-digester-annamox-s","wint","dormitories",0.00,0.00
"anaerobic-digester-annamox-s","wint","energyIsland",0.00,0.00
"anaerobic-digester-annamox-s","wint","factory",0.00,0.00
"anaerobic-digester-annamox-s","wint","factory_assembly",0.00,0.00
"anaerobic-digester-annamox-s","wint","factory_blades",0.00,0.00
"anaerobic-digester-annamox-s","wint","hospital",0.00,0.00
"anaerobic-digester-annamox-s","wint","multifunction",0.00,0.00
"anaerobic-digester-annamox-s","wint","northDistrict",0.00,0.00
"anaerobic-digester-annamox-s","wint","quality",0.00,0.00
"anaerobic-digester-annamox-s","wint","reserved",0.00,0.00
"anaerobic-digester-annamox-s","wint","residential",0.00,0.00
"anaerobic-digester-annamox-s","wint","school",0.00,0.00
"anaerobic-digester-annamox-s","wint","tech",0.00,0.00
"anaerobic-digester-annamox-s","sum","dormitories",0.00,0.00
"anaerobic-digester-annamox-s","sum","energyIsland",0.00,0.00
"anaerobic-digester-annamox-s","sum","factory",0.00,0.00
"anaerobic-digester-annamox-s","sum","factory_assembly",0.00,0.00
"anaerobic-digester-annamox-s","sum","factory_blades",0.00,0.00
"anaerobic-digester-annamox-s","sum","hospital",0.00,0.00
"anaerobic-digester-annamox-s","sum","multifunction",0.00,0.00
"anaerobic-digester-annamox-s","sum","northDistrict",0.00,0.00
"anaerobic-digester-annamox-s","sum","quality",0.00,0.00
"anaerobic-digester-annamox-s","sum","reserved",0.00,0.00
"anaerobic-digester-annamox-s","sum","residential",0.00,0.00
"anaerobic-digester-annamox-s","sum","school",0.00,0.00
"anaerobic-digester-annamox-s","sum","tech",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","dormitories",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","energyIsland",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","factory",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","factory_assembly",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","factory_blades",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","hospital",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","multifunction",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","northDistrict",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","quality",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","reserved",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","residential",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","school",0.00,0.00
"anaerobic-digester-annamox-s","shoulder","tech",0.00,0.00
"anaerobicDigestion_sludge-l","wint","dormitories",0.00,0.00
"anaerobicDigestion_sludge-l","wint","energyIsland",0.00,0.00
"anaerobicDigestion_sludge-l","wint","factory",0.00,0.00
"anaerobicDigestion_sludge-l","wint","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge-l","wint","factory_blades",0.00,0.00
"anaerobicDigestion_sludge-l","wint","hospital",0.00,0.00
"anaerobicDigestion_sludge-l","wint","multifunction",0.00,0.00
"anaerobicDigestion_sludge-l","wint","northDistrict",0.00,0.00
"anaerobicDigestion_sludge-l","wint","quality",0.00,0.00
"anaerobicDigestion_sludge-l","wint","reserved",0.00,0.00
"anaerobicDigestion_sludge-l","wint","residential",0.00,0.00
"anaerobicDigestion_sludge-l","wint","school",0.00,0.00
"anaerobicDigestion_sludge-l","wint","tech",0.00,0.00
"anaerobicDigestion_sludge-l","sum","dormitories",0.00,0.00
"anaerobicDigestion_sludge-l","sum","energyIsland",0.00,0.00
"anaerobicDigestion_sludge-l","sum","factory",0.00,0.00
"anaerobicDigestion_sludge-l","sum","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge-l","sum","factory_blades",0.00,0.00
"anaerobicDigestion_sludge-l","sum","hospital",0.00,0.00
"anaerobicDigestion_sludge-l","sum","multifunction",0.00,0.00
"anaerobicDigestion_sludge-l","sum","northDistrict",0.00,0.00
"anaerobicDigestion_sludge-l","sum","quality",0.00,0.00
"anaerobicDigestion_sludge-l","sum","reserved",0.00,0.00
"anaerobicDigestion_sludge-l","sum","residential",0.00,0.00
"anaerobicDigestion_sludge-l","sum","school",0.00,0.00
"anaerobicDigestion_sludge-l","sum","tech",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","dormitories",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","energyIsland",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","factory",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","factory_blades",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","hospital",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","multifunction",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","northDistrict",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","quality",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","reserved",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","residential",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","school",0.00,0.00
"anaerobicDigestion_sludge-l","shoulder","tech",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","dormitories",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","factory",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","hospital",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","multifunction",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","quality",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","reserved",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","residential",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","school",0.00,0.00
"anaerobicDigestion_sludge_manure-l","wint","tech",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","dormitories",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","factory",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","hospital",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","multifunction",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","quality",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","reserved",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","residential",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","school",0.00,0.00
"anaerobicDigestion_sludge_manure-l","sum","tech",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","dormitories",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","factory",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","hospital",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","multifunction",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","quality",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","reserved",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","residential",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","school",0.00,0.00
"anaerobicDigestion_sludge_manure-l","shoulder","tech",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","dormitories",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","factory",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","hospital",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","multifunction",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","quality",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","reserved",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","residential",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","school",0.00,0.00
"anaerobicDigestion_sludge_manure-s","wint","tech",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","dormitories",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","factory",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","hospital",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","multifunction",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","quality",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","reserved",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","residential",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","school",0.00,0.00
"anaerobicDigestion_sludge_manure-s","sum","tech",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","dormitories",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","factory",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","hospital",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","multifunction",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","quality",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","reserved",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","residential",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","school",0.00,0.00
"anaerobicDigestion_sludge_manure-s","shoulder","tech",0.00,0.00
"anaerobicDigestion_sludge-s","wint","dormitories",0.00,0.00
"anaerobicDigestion_sludge-s","wint","energyIsland",0.00,0.00
"anaerobicDigestion_sludge-s","wint","factory",0.00,0.00
"anaerobicDigestion_sludge-s","wint","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge-s","wint","factory_blades",0.00,0.00
"anaerobicDigestion_sludge-s","wint","hospital",0.00,0.00
"anaerobicDigestion_sludge-s","wint","multifunction",0.00,0.00
"anaerobicDigestion_sludge-s","wint","northDistrict",0.00,0.00
"anaerobicDigestion_sludge-s","wint","quality",0.00,0.00
"anaerobicDigestion_sludge-s","wint","reserved",0.00,0.00
"anaerobicDigestion_sludge-s","wint","residential",0.00,0.00
"anaerobicDigestion_sludge-s","wint","school",0.00,0.00
"anaerobicDigestion_sludge-s","wint","tech",0.00,0.00
"anaerobicDigestion_sludge-s","sum","dormitories",0.00,0.00
"anaerobicDigestion_sludge-s","sum","energyIsland",0.00,0.00
"anaerobicDigestion_sludge-s","sum","factory",0.00,0.00
"anaerobicDigestion_sludge-s","sum","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge-s","sum","factory_blades",0.00,0.00
"anaerobicDigestion_sludge-s","sum","hospital",0.00,0.00
"anaerobicDigestion_sludge-s","sum","multifunction",0.00,0.00
"anaerobicDigestion_sludge-s","sum","northDistrict",0.00,0.00
"anaerobicDigestion_sludge-s","sum","quality",0.00,0.00
"anaerobicDigestion_sludge-s","sum","reserved",0.00,0.00
"anaerobicDigestion_sludge-s","sum","residential",0.00,0.00
"anaerobicDigestion_sludge-s","sum","school",0.00,0.00
"anaerobicDigestion_sludge-s","sum","tech",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","dormitories",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","energyIsland",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","factory",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","factory_blades",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","hospital",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","multifunction",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","northDistrict",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","quality",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","reserved",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","residential",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","school",0.00,0.00
"anaerobicDigestion_sludge-s","shoulder","tech",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","dormitories",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","factory",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","hospital",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","multifunction",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","quality",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","reserved",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","residential",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","school",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","wint","tech",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","dormitories",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","factory",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","hospital",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","multifunction",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","quality",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","reserved",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","residential",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","school",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","sum","tech",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","dormitories",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","factory",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","hospital",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","multifunction",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","quality",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","reserved",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","residential",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","school",0.00,0.00
"anaerobicDigestion_sludge_usedOil-l","shoulder","tech",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","dormitories",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","energyIsland",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","factory",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","factory_assembly",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","factory_blades",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","hospital",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","multifunction",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","northDistrict",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","quality",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","reserved",0.00,0.00
"anaerobicDigestion_sludge_usedOil-s","wint","residential",0.00,0.00
