"resource","quality","season","zone","value"
"waterIrrigation","mass","shoulder","multifunction",0.00
"waterIrrigation","mass","wint","northDistrict",0.00
"waterIrrigation","mass","sum","northDistrict",0.00
"waterIrrigation","mass","shoulder","northDistrict",0.00
"waterIrrigation","mass","wint","quality",0.00
"waterIrrigation","mass","sum","quality",0.00
"waterIrrigation","mass","shoulder","quality",0.00
"waterIrrigation","mass","wint","reserved",0.00
"waterIrrigation","mass","sum","reserved",0.00
"waterIrrigation","mass","shoulder","reserved",0.00
"waterIrrigation","mass","wint","residential",0.00
"waterIrrigation","mass","sum","residential",0.00
"waterIrrigation","mass","shoulder","residential",0.00
"waterIrrigation","mass","wint","school",0.00
"waterIrrigation","mass","sum","school",0.00
"waterIrrigation","mass","shoulder","school",0.00
"waterIrrigation","mass","wint","tech",0.00
"waterIrrigation","mass","sum","tech",0.00
"waterIrrigation","mass","shoulder","tech",0.00
"waterIrrigation","energy","wint","dormitories",0.00
"waterIrrigation","energy","sum","dormitories",0.00
"waterIrrigation","energy","shoulder","dormitories",0.00
"waterIrrigation","energy","wint","energyIsland",0.00
"waterIrrigation","energy","sum","energyIsland",0.00
"waterIrrigation","energy","shoulder","energyIsland",0.00
"waterIrrigation","energy","wint","factory",0.00
"waterIrrigation","energy","sum","factory",0.00
"waterIrrigation","energy","shoulder","factory",0.00
"waterIrrigation","energy","wint","factory_assembly",0.00
"waterIrrigation","energy","sum","factory_assembly",0.00
"waterIrrigation","energy","shoulder","factory_assembly",0.00
"waterIrrigation","energy","wint","factory_blades",0.00
"waterIrrigation","energy","sum","factory_blades",0.00
"waterIrrigation","energy","shoulder","factory_blades",0.00
"waterIrrigation","energy","wint","hospital",0.00
"waterIrrigation","energy","sum","hospital",0.00
"waterIrrigation","energy","shoulder","hospital",0.00
"waterIrrigation","energy","wint","multifunction",0.00
"waterIrrigation","energy","sum","multifunction",0.00
"waterIrrigation","energy","shoulder","multifunction",0.00
"waterIrrigation","energy","wint","northDistrict",0.00
"waterIrrigation","energy","sum","northDistrict",0.00
"waterIrrigation","energy","shoulder","northDistrict",0.00
"waterIrrigation","energy","wint","quality",0.00
"waterIrrigation","energy","sum","quality",0.00
"waterIrrigation","energy","shoulder","quality",0.00
"waterIrrigation","energy","wint","reserved",0.00
"waterIrrigation","energy","sum","reserved",0.00
"waterIrrigation","energy","shoulder","reserved",0.00
"waterIrrigation","energy","wint","residential",0.00
"waterIrrigation","energy","sum","residential",0.00
"waterIrrigation","energy","shoulder","residential",0.00
"waterIrrigation","energy","wint","school",0.00
"waterIrrigation","energy","sum","school",0.00
"waterIrrigation","energy","shoulder","school",0.00
"waterIrrigation","energy","wint","tech",0.00
"waterIrrigation","energy","sum","tech",0.00
"waterIrrigation","energy","shoulder","tech",0.00
"waterNonPotable","mass","wint","dormitories",0.00
"waterNonPotable","mass","sum","dormitories",0.00
"waterNonPotable","mass","shoulder","dormitories",0.00
"waterNonPotable","mass","wint","energyIsland",0.00
"waterNonPotable","mass","sum","energyIsland",0.00
"waterNonPotable","mass","shoulder","energyIsland",0.00
"waterNonPotable","mass","wint","factory",0.00
"waterNonPotable","mass","sum","factory",0.00
"waterNonPotable","mass","shoulder","factory",0.00
"waterNonPotable","mass","wint","factory_assembly",0.00
"waterNonPotable","mass","sum","factory_assembly",0.00
"waterNonPotable","mass","shoulder","factory_assembly",0.00
"waterNonPotable","mass","wint","factory_blades",0.00
"waterNonPotable","mass","sum","factory_blades",0.00
"waterNonPotable","mass","shoulder","factory_blades",0.00
"waterNonPotable","mass","wint","hospital",0.00
"waterNonPotable","mass","sum","hospital",0.00
"waterNonPotable","mass","shoulder","hospital",0.00
"waterNonPotable","mass","wint","multifunction",0.00
"waterNonPotable","mass","sum","multifunction",0.00
"waterNonPotable","mass","shoulder","multifunction",0.00
"waterNonPotable","mass","wint","northDistrict",0.00
"waterNonPotable","mass","sum","northDistrict",0.00
"waterNonPotable","mass","shoulder","northDistrict",0.00
"waterNonPotable","mass","wint","quality",0.00
"waterNonPotable","mass","sum","quality",0.00
"waterNonPotable","mass","shoulder","quality",0.00
"waterNonPotable","mass","wint","reserved",0.00
"waterNonPotable","mass","sum","reserved",0.00
"waterNonPotable","mass","shoulder","reserved",0.00
"waterNonPotable","mass","wint","residential",0.00
"waterNonPotable","mass","sum","residential",0.00
"waterNonPotable","mass","shoulder","residential",0.00
"waterNonPotable","mass","wint","school",0.00
"waterNonPotable","mass","sum","school",0.00
"waterNonPotable","mass","shoulder","school",0.00
"waterNonPotable","mass","wint","tech",0.00
"waterNonPotable","mass","sum","tech",0.00
"waterNonPotable","mass","shoulder","tech",0.00
"waterNonPotable","energy","wint","dormitories",0.00
"waterNonPotable","energy","sum","dormitories",0.00
"waterNonPotable","energy","shoulder","dormitories",0.00
"waterNonPotable","energy","wint","energyIsland",0.00
"waterNonPotable","energy","sum","energyIsland",0.00
"waterNonPotable","energy","shoulder","energyIsland",0.00
"waterNonPotable","energy","wint","factory",0.00
"waterNonPotable","energy","sum","factory",0.00
"waterNonPotable","energy","shoulder","factory",0.00
"waterNonPotable","energy","wint","factory_assembly",0.00
"waterNonPotable","energy","sum","factory_assembly",0.00
"waterNonPotable","energy","shoulder","factory_assembly",0.00
"waterNonPotable","energy","wint","factory_blades",0.00
"waterNonPotable","energy","sum","factory_blades",0.00
"waterNonPotable","energy","shoulder","factory_blades",0.00
"waterNonPotable","energy","wint","hospital",0.00
"waterNonPotable","energy","sum","hospital",0.00
"waterNonPotable","energy","shoulder","hospital",0.00
"waterNonPotable","energy","wint","multifunction",0.00
"waterNonPotable","energy","sum","multifunction",0.00
"waterNonPotable","energy","shoulder","multifunction",0.00
"waterNonPotable","energy","wint","northDistrict",0.00
"waterNonPotable","energy","sum","northDistrict",0.00
"waterNonPotable","energy","shoulder","northDistrict",0.00
"waterNonPotable","energy","wint","quality",0.00
"waterNonPotable","energy","sum","quality",0.00
"waterNonPotable","energy","shoulder","quality",0.00
"waterNonPotable","energy","wint","reserved",0.00
"waterNonPotable","energy","sum","reserved",0.00
"waterNonPotable","energy","shoulder","reserved",0.00
"waterNonPotable","energy","wint","residential",0.00
"waterNonPotable","energy","sum","residential",0.00
"waterNonPotable","energy","shoulder","residential",0.00
"waterNonPotable","energy","wint","school",0.00
"waterNonPotable","energy","sum","school",0.00
"waterNonPotable","energy","shoulder","school",0.00
"waterNonPotable","energy","wint","tech",0.00
"waterNonPotable","energy","sum","tech",0.00
"waterNonPotable","energy","shoulder","tech",0.00
"waterPotable","mass","wint","dormitories",0.00
"waterPotable","mass","sum","dormitories",0.00
"waterPotable","mass","shoulder","dormitories",-20.11
"waterPotable","mass","wint","energyIsland",0.00
"waterPotable","mass","sum","energyIsland",0.00
"waterPotable","mass","shoulder","energyIsland",0.00
"waterPotable","mass","wint","factory",4.44
"waterPotable","mass","sum","factory",0.00
"waterPotable","mass","shoulder","factory",4.44
"waterPotable","mass","wint","factory_assembly",0.00
"waterPotable","mass","sum","factory_assembly",0.00
"waterPotable","mass","shoulder","factory_assembly",0.00
"waterPotable","mass","wint","factory_blades",0.00
"waterPotable","mass","sum","factory_blades",0.00
"waterPotable","mass","shoulder","factory_blades",0.00
"waterPotable","mass","wint","hospital",0.00
"waterPotable","mass","sum","hospital",0.00
"waterPotable","mass","shoulder","hospital",0.00
"waterPotable","mass","wint","multifunction",0.00
"waterPotable","mass","sum","multifunction",0.00
"waterPotable","mass","shoulder","multifunction",0.00
"waterPotable","mass","wint","northDistrict",-15.04
"waterPotable","mass","sum","northDistrict",-10.60
"waterPotable","mass","shoulder","northDistrict",5.07
"waterPotable","mass","wint","quality",0.00
"waterPotable","mass","sum","quality",0.00
"waterPotable","mass","shoulder","quality",0.00
"waterPotable","mass","wint","reserved",0.00
"waterPotable","mass","sum","reserved",0.00
"waterPotable","mass","shoulder","reserved",0.00
"waterPotable","mass","wint","residential",10.60
"waterPotable","mass","sum","residential",10.60
"waterPotable","mass","shoulder","residential",10.60
"waterPotable","mass","wint","school",0.00
"waterPotable","mass","sum","school",0.00
"waterPotable","mass","shoulder","school",0.00
"waterPotable","mass","wint","tech",0.00
"waterPotable","mass","sum","tech",0.00
"waterPotable","mass","shoulder","tech",0.00
"waterPotable","energy","wint","dormitories",0.00
"waterPotable","energy","sum","dormitories",0.00
"waterPotable","energy","shoulder","dormitories",0.00
"waterPotable","energy","wint","energyIsland",0.00
"waterPotable","energy","sum","energyIsland",0.00
"waterPotable","energy","shoulder","energyIsland",0.00
"waterPotable","energy","wint","factory",0.00
"waterPotable","energy","sum","factory",0.00
"waterPotable","energy","shoulder","factory",0.00
"waterPotable","energy","wint","factory_assembly",0.00
"waterPotable","energy","sum","factory_assembly",0.00
"waterPotable","energy","shoulder","factory_assembly",0.00
"waterPotable","energy","wint","factory_blades",0.00
"waterPotable","energy","sum","factory_blades",0.00
"waterPotable","energy","shoulder","factory_blades",0.00
"waterPotable","energy","wint","hospital",0.00
"waterPotable","energy","sum","hospital",0.00
"waterPotable","energy","shoulder","hospital",0.00
"waterPotable","energy","wint","multifunction",0.00
"waterPotable","energy","sum","multifunction",0.00
"waterPotable","energy","shoulder","multifunction",0.00
"waterPotable","energy","wint","northDistrict",0.00
"waterPotable","energy","sum","northDistrict",0.00
"waterPotable","energy","shoulder","northDistrict",0.00
"waterPotable","energy","wint","quality",0.00
"waterPotable","energy","sum","quality",0.00
"waterPotable","energy","shoulder","quality",0.00
"waterPotable","energy","wint","reserved",0.00
"waterPotable","energy","sum","reserved",0.00
"waterPotable","energy","shoulder","reserved",0.00
"waterPotable","energy","wint","residential",0.00
"waterPotable","energy","sum","residential",0.00
"waterPotable","energy","shoulder","residential",0.00
"waterPotable","energy","wint","school",0.00
"waterPotable","energy","sum","school",0.00
"waterPotable","energy","shoulder","school",0.00
"waterPotable","energy","wint","tech",0.00
"waterPotable","energy","sum","tech",0.00
"waterPotable","energy","shoulder","tech",0.00
"wind","mass","wint","dormitories",0.00
"wind","mass","sum","dormitories",0.00
"wind","mass","shoulder","dormitories",0.00
"wind","mass","wint","energyIsland",0.00
"wind","mass","sum","energyIsland",0.00
"wind","mass","shoulder","energyIsland",0.00
"wind","mass","wint","factory",0.00
"wind","mass","sum","factory",0.00
"wind","mass","shoulder","factory",0.00
"wind","mass","wint","factory_assembly",0.00
"wind","mass","sum","factory_assembly",0.00
"wind","mass","shoulder","factory_assembly",0.00
"wind","mass","wint","factory_blades",0.00
"wind","mass","sum","factory_blades",0.00
"wind","mass","shoulder","factory_blades",0.00
"wind","mass","wint","hospital",0.00
"wind","mass","sum","hospital",0.00
"wind","mass","shoulder","hospital",0.00
"wind","mass","wint","multifunction",0.00
"wind","mass","sum","multifunction",0.00
"wind","mass","shoulder","multifunction",0.00
"wind","mass","wint","northDistrict",0.00
"wind","mass","sum","northDistrict",0.00
"wind","mass","shoulder","northDistrict",0.00
"wind","mass","wint","quality",0.00
"wind","mass","sum","quality",0.00
"wind","mass","shoulder","quality",0.00
"wind","mass","wint","reserved",0.00
"wind","mass","sum","reserved",0.00
"wind","mass","shoulder","reserved",0.00
"wind","mass","wint","residential",0.00
"wind","mass","sum","residential",0.00
"wind","mass","shoulder","residential",0.00
"wind","mass","wint","school",0.00
"wind","mass","sum","school",0.00
"wind","mass","shoulder","school",0.00
"wind","mass","wint","tech",0.00
"wind","mass","sum","tech",0.00
"wind","mass","shoulder","tech",0.00
"wind","energy","wint","dormitories",0.00
"wind","energy","sum","dormitories",0.00
"wind","energy","shoulder","dormitories",0.00
"wind","energy","wint","energyIsland",0.00
"wind","energy","sum","energyIsland",0.00
"wind","energy","shoulder","energyIsland",0.00
"wind","energy","wint","factory",0.00
"wind","energy","sum","factory",0.00
"wind","energy","shoulder","factory",0.00
"wind","energy","wint","factory_assembly",0.00
"wind","energy","sum","factory_assembly",0.00
"wind","energy","shoulder","factory_assembly",0.00
"wind","energy","wint","factory_blades",0.00
"wind","energy","sum","factory_blades",0.00
"wind","energy","shoulder","factory_blades",0.00
"wind","energy","wint","hospital",0.00
"wind","energy","sum","hospital",0.00
"wind","energy","shoulder","hospital",0.00
"wind","energy","wint","multifunction",0.00
"wind","energy","sum","multifunction",0.00
"wind","energy","shoulder","multifunction",0.00
"wind","energy","wint","northDistrict",0.00
"wind","energy","sum","northDistrict",0.00
"wind","energy","shoulder","northDistrict",0.00
"wind","energy","wint","quality",0.00
"wind","energy","sum","quality",0.00
"wind","energy","shoulder","quality",0.00
"wind","energy","wint","reserved",0.00
"wind","energy","sum","reserved",0.00
"wind","energy","shoulder","reserved",0.00
"wind","energy","wint","residential",0.00
"wind","energy","sum","residential",0.00
"wind","energy","shoulder","residential",0.00
"wind","energy","wint","school",0.00
"wind","energy","sum","school",0.00
"wind","energy","shoulder","school",0.00
"wind","energy","wint","tech",0.00
"wind","energy","sum","tech",0.00
"wind","energy","shoulder","tech",0.00
"wood","mass","wint","dormitories",0.00
"wood","mass","sum","dormitories",0.00
"wood","mass","shoulder","dormitories",0.00
