"process","resource","season","zone","value"
"centralHeating","coal","shoulder","northDistrict",0.00
"centralHeating","coal","wint","quality",0.00
"centralHeating","coal","sum","quality",0.00
"centralHeating","coal","shoulder","quality",0.00
"centralHeating","coal","wint","reserved",0.00
"centralHeating","coal","sum","reserved",0.00
"centralHeating","coal","shoulder","reserved",0.00
"centralHeating","coal","wint","residential",0.00
"centralHeating","coal","sum","residential",0.00
"centralHeating","coal","shoulder","residential",0.00
"centralHeating","coal","wint","school",0.00
"centralHeating","coal","sum","school",0.00
"centralHeating","coal","shoulder","school",0.00
"centralHeating","coal","wint","tech",0.00
"centralHeating","coal","sum","tech",0.00
"centralHeating","coal","shoulder","tech",0.00
"centralHeating","coke","wint","dormitories",0.00
"centralHeating","coke","sum","dormitories",0.00
"centralHeating","coke","shoulder","dormitories",0.00
"centralHeating","coke","wint","energyIsland",0.00
"centralHeating","coke","sum","energyIsland",0.00
"centralHeating","coke","shoulder","energyIsland",0.00
"centralHeating","coke","wint","factory",0.00
"centralHeating","coke","sum","factory",0.00
"centralHeating","coke","shoulder","factory",0.00
"centralHeating","coke","wint","factory_assembly",0.00
"centralHeating","coke","sum","factory_assembly",0.00
"centralHeating","coke","shoulder","factory_assembly",0.00
"centralHeating","coke","wint","factory_blades",0.00
"centralHeating","coke","sum","factory_blades",0.00
"centralHeating","coke","shoulder","factory_blades",0.00
"centralHeating","coke","wint","hospital",0.00
"centralHeating","coke","sum","hospital",0.00
"centralHeating","coke","shoulder","hospital",0.00
"centralHeating","coke","wint","multifunction",0.00
"centralHeating","coke","sum","multifunction",0.00
"centralHeating","coke","shoulder","multifunction",0.00
"centralHeating","coke","wint","northDistrict",0.00
"centralHeating","coke","sum","northDistrict",0.00
"centralHeating","coke","shoulder","northDistrict",0.00
"centralHeating","coke","wint","quality",0.00
"centralHeating","coke","sum","quality",0.00
"centralHeating","coke","shoulder","quality",0.00
"centralHeating","coke","wint","reserved",0.00
"centralHeating","coke","sum","reserved",0.00
"centralHeating","coke","shoulder","reserved",0.00
"centralHeating","coke","wint","residential",0.00
"centralHeating","coke","sum","residential",0.00
"centralHeating","coke","shoulder","residential",0.00
"centralHeating","coke","wint","school",0.00
"centralHeating","coke","sum","school",0.00
"centralHeating","coke","shoulder","school",0.00
"centralHeating","coke","wint","tech",0.00
"centralHeating","coke","sum","tech",0.00
"centralHeating","coke","shoulder","tech",0.00
"centralHeating","cold_primary_feed","wint","dormitories",0.00
"centralHeating","cold_primary_feed","sum","dormitories",0.00
"centralHeating","cold_primary_feed","shoulder","dormitories",0.00
"centralHeating","cold_primary_feed","wint","energyIsland",0.00
"centralHeating","cold_primary_feed","sum","energyIsland",0.00
"centralHeating","cold_primary_feed","shoulder","energyIsland",0.00
"centralHeating","cold_primary_feed","wint","factory",0.00
"centralHeating","cold_primary_feed","sum","factory",0.00
"centralHeating","cold_primary_feed","shoulder","factory",0.00
"centralHeating","cold_primary_feed","wint","factory_assembly",0.00
"centralHeating","cold_primary_feed","sum","factory_assembly",0.00
"centralHeating","cold_primary_feed","shoulder","factory_assembly",0.00
"centralHeating","cold_primary_feed","wint","factory_blades",0.00
"centralHeating","cold_primary_feed","sum","factory_blades",0.00
"centralHeating","cold_primary_feed","shoulder","factory_blades",0.00
"centralHeating","cold_primary_feed","wint","hospital",0.00
"centralHeating","cold_primary_feed","sum","hospital",0.00
"centralHeating","cold_primary_feed","shoulder","hospital",0.00
"centralHeating","cold_primary_feed","wint","multifunction",0.00
"centralHeating","cold_primary_feed","sum","multifunction",0.00
"centralHeating","cold_primary_feed","shoulder","multifunction",0.00
"centralHeating","cold_primary_feed","wint","northDistrict",0.00
"centralHeating","cold_primary_feed","sum","northDistrict",0.00
"centralHeating","cold_primary_feed","shoulder","northDistrict",0.00
"centralHeating","cold_primary_feed","wint","quality",0.00
"centralHeating","cold_primary_feed","sum","quality",0.00
"centralHeating","cold_primary_feed","shoulder","quality",0.00
"centralHeating","cold_primary_feed","wint","reserved",0.00
"centralHeating","cold_primary_feed","sum","reserved",0.00
"centralHeating","cold_primary_feed","shoulder","reserved",0.00
"centralHeating","cold_primary_feed","wint","residential",0.00
"centralHeating","cold_primary_feed","sum","residential",0.00
"centralHeating","cold_primary_feed","shoulder","residential",0.00
"centralHeating","cold_primary_feed","wint","school",0.00
"centralHeating","cold_primary_feed","sum","school",0.00
"centralHeating","cold_primary_feed","shoulder","school",0.00
"centralHeating","cold_primary_feed","wint","tech",0.00
"centralHeating","cold_primary_feed","sum","tech",0.00
"centralHeating","cold_primary_feed","shoulder","tech",0.00
"centralHeating","cold_primary_return","wint","dormitories",0.00
"centralHeating","cold_primary_return","sum","dormitories",0.00
"centralHeating","cold_primary_return","shoulder","dormitories",0.00
"centralHeating","cold_primary_return","wint","energyIsland",0.00
"centralHeating","cold_primary_return","sum","energyIsland",0.00
"centralHeating","cold_primary_return","shoulder","energyIsland",0.00
"centralHeating","cold_primary_return","wint","factory",0.00
"centralHeating","cold_primary_return","sum","factory",0.00
"centralHeating","cold_primary_return","shoulder","factory",0.00
"centralHeating","cold_primary_return","wint","factory_assembly",0.00
"centralHeating","cold_primary_return","sum","factory_assembly",0.00
"centralHeating","cold_primary_return","shoulder","factory_assembly",0.00
"centralHeating","cold_primary_return","wint","factory_blades",0.00
"centralHeating","cold_primary_return","sum","factory_blades",0.00
"centralHeating","cold_primary_return","shoulder","factory_blades",0.00
"centralHeating","cold_primary_return","wint","hospital",0.00
"centralHeating","cold_primary_return","sum","hospital",0.00
"centralHeating","cold_primary_return","shoulder","hospital",0.00
"centralHeating","cold_primary_return","wint","multifunction",0.00
"centralHeating","cold_primary_return","sum","multifunction",0.00
"centralHeating","cold_primary_return","shoulder","multifunction",0.00
"centralHeating","cold_primary_return","wint","northDistrict",0.00
"centralHeating","cold_primary_return","sum","northDistrict",0.00
"centralHeating","cold_primary_return","shoulder","northDistrict",0.00
"centralHeating","cold_primary_return","wint","quality",0.00
"centralHeating","cold_primary_return","sum","quality",0.00
"centralHeating","cold_primary_return","shoulder","quality",0.00
"centralHeating","cold_primary_return","wint","reserved",0.00
"centralHeating","cold_primary_return","sum","reserved",0.00
"centralHeating","cold_primary_return","shoulder","reserved",0.00
"centralHeating","cold_primary_return","wint","residential",0.00
"centralHeating","cold_primary_return","sum","residential",0.00
"centralHeating","cold_primary_return","shoulder","residential",0.00
"centralHeating","cold_primary_return","wint","school",0.00
"centralHeating","cold_primary_return","sum","school",0.00
"centralHeating","cold_primary_return","shoulder","school",0.00
"centralHeating","cold_primary_return","wint","tech",0.00
"centralHeating","cold_primary_return","sum","tech",0.00
"centralHeating","cold_primary_return","shoulder","tech",0.00
"centralHeating","cold_secondary_feed","wint","dormitories",0.00
"centralHeating","cold_secondary_feed","sum","dormitories",0.00
"centralHeating","cold_secondary_feed","shoulder","dormitories",0.00
"centralHeating","cold_secondary_feed","wint","energyIsland",0.00
"centralHeating","cold_secondary_feed","sum","energyIsland",0.00
"centralHeating","cold_secondary_feed","shoulder","energyIsland",0.00
"centralHeating","cold_secondary_feed","wint","factory",0.00
"centralHeating","cold_secondary_feed","sum","factory",0.00
"centralHeating","cold_secondary_feed","shoulder","factory",0.00
"centralHeating","cold_secondary_feed","wint","factory_assembly",0.00
"centralHeating","cold_secondary_feed","sum","factory_assembly",0.00
"centralHeating","cold_secondary_feed","shoulder","factory_assembly",0.00
"centralHeating","cold_secondary_feed","wint","factory_blades",0.00
"centralHeating","cold_secondary_feed","sum","factory_blades",0.00
"centralHeating","cold_secondary_feed","shoulder","factory_blades",0.00
"centralHeating","cold_secondary_feed","wint","hospital",0.00
"centralHeating","cold_secondary_feed","sum","hospital",0.00
"centralHeating","cold_secondary_feed","shoulder","hospital",0.00
"centralHeating","cold_secondary_feed","wint","multifunction",0.00
"centralHeating","cold_secondary_feed","sum","multifunction",0.00
"centralHeating","cold_secondary_feed","shoulder","multifunction",0.00
"centralHeating","cold_secondary_feed","wint","northDistrict",0.00
"centralHeating","cold_secondary_feed","sum","northDistrict",0.00
"centralHeating","cold_secondary_feed","shoulder","northDistrict",0.00
"centralHeating","cold_secondary_feed","wint","quality",0.00
"centralHeating","cold_secondary_feed","sum","quality",0.00
"centralHeating","cold_secondary_feed","shoulder","quality",0.00
"centralHeating","cold_secondary_feed","wint","reserved",0.00
"centralHeating","cold_secondary_feed","sum","reserved",0.00
"centralHeating","cold_secondary_feed","shoulder","reserved",0.00
"centralHeating","cold_secondary_feed","wint","residential",0.00
"centralHeating","cold_secondary_feed","sum","residential",0.00
"centralHeating","cold_secondary_feed","shoulder","residential",0.00
"centralHeating","cold_secondary_feed","wint","school",0.00
"centralHeating","cold_secondary_feed","sum","school",0.00
"centralHeating","cold_secondary_feed","shoulder","school",0.00
"centralHeating","cold_secondary_feed","wint","tech",0.00
"centralHeating","cold_secondary_feed","sum","tech",0.00
"centralHeating","cold_secondary_feed","shoulder","tech",0.00
"centralHeating","cold_secondary_return","wint","dormitories",0.00
"centralHeating","cold_secondary_return","sum","dormitories",0.00
"centralHeating","cold_secondary_return","shoulder","dormitories",0.00
"centralHeating","cold_secondary_return","wint","energyIsland",0.00
"centralHeating","cold_secondary_return","sum","energyIsland",0.00
"centralHeating","cold_secondary_return","shoulder","energyIsland",0.00
"centralHeating","cold_secondary_return","wint","factory",0.00
"centralHeating","cold_secondary_return","sum","factory",0.00
"centralHeating","cold_secondary_return","shoulder","factory",0.00
"centralHeating","cold_secondary_return","wint","factory_assembly",0.00
"centralHeating","cold_secondary_return","sum","factory_assembly",0.00
"centralHeating","cold_secondary_return","shoulder","factory_assembly",0.00
"centralHeating","cold_secondary_return","wint","factory_blades",0.00
"centralHeating","cold_secondary_return","sum","factory_blades",0.00
"centralHeating","cold_secondary_return","shoulder","factory_blades",0.00
"centralHeating","cold_secondary_return","wint","hospital",0.00
"centralHeating","cold_secondary_return","sum","hospital",0.00
"centralHeating","cold_secondary_return","shoulder","hospital",0.00
"centralHeating","cold_secondary_return","wint","multifunction",0.00
"centralHeating","cold_secondary_return","sum","multifunction",0.00
"centralHeating","cold_secondary_return","shoulder","multifunction",0.00
"centralHeating","cold_secondary_return","wint","northDistrict",0.00
"centralHeating","cold_secondary_return","sum","northDistrict",0.00
"centralHeating","cold_secondary_return","shoulder","northDistrict",0.00
"centralHeating","cold_secondary_return","wint","quality",0.00
"centralHeating","cold_secondary_return","sum","quality",0.00
"centralHeating","cold_secondary_return","shoulder","quality",0.00
"centralHeating","cold_secondary_return","wint","reserved",0.00
"centralHeating","cold_secondary_return","sum","reserved",0.00
"centralHeating","cold_secondary_return","shoulder","reserved",0.00
"centralHeating","cold_secondary_return","wint","residential",0.00
"centralHeating","cold_secondary_return","sum","residential",0.00
"centralHeating","cold_secondary_return","shoulder","residential",0.00
"centralHeating","cold_secondary_return","wint","school",0.00
"centralHeating","cold_secondary_return","sum","school",0.00
"centralHeating","cold_secondary_return","shoulder","school",0.00
"centralHeating","cold_secondary_return","wint","tech",0.00
"centralHeating","cold_secondary_return","sum","tech",0.00
"centralHeating","cold_secondary_return","shoulder","tech",0.00
"centralHeating","cool","wint","dormitories",0.00
"centralHeating","cool","sum","dormitories",0.00
"centralHeating","cool","shoulder","dormitories",0.00
"centralHeating","cool","wint","energyIsland",0.00
"centralHeating","cool","sum","energyIsland",0.00
"centralHeating","cool","shoulder","energyIsland",0.00
"centralHeating","cool","wint","factory",0.00
"centralHeating","cool","sum","factory",0.00
"centralHeating","cool","shoulder","factory",0.00
"centralHeating","cool","wint","factory_assembly",0.00
"centralHeating","cool","sum","factory_assembly",0.00
"centralHeating","cool","shoulder","factory_assembly",0.00
"centralHeating","cool","wint","factory_blades",0.00
"centralHeating","cool","sum","factory_blades",0.00
"centralHeating","cool","shoulder","factory_blades",0.00
"centralHeating","cool","wint","hospital",0.00
"centralHeating","cool","sum","hospital",0.00
"centralHeating","cool","shoulder","hospital",0.00
"centralHeating","cool","wint","multifunction",0.00
